SaleID,DateKey,BranchKey,EmployeeKey,ProductKey,Quantity,Revenue,Cost,TargetAmount
100542,20250116,108,8,201,4,1854,1612.98,4268
100543,20241117,105,6,204,2,3445,2687.1,7029
100544,20241028,106,18,203,1,5425,3363.5,3137
100545,20240123,104,29,209,1,2083,1708.06,1985
100546,20251003,104,7,205,2,7342,5947.02,2752
100547,20241213,105,22,202,2,4006,2403.6,3580
100548,20240807,103,12,202,5,1444,1212.96,581
100549,20251108,102,28,202,5,1672,1187.12,5996
100550,20241008,107,8,210,4,444,399.6,3815
100551,20251205,103,15,206,3,3260,1988.6,6833
100552,20241106,102,7,208,3,2054,1396.72,8549
100553,20250622,102,7,210,2,4682,3324.22,9513
100554,20240515,108,15,205,1,4506,3064.08,3263
100555,20250404,105,15,202,3,691,587.35,6679
100556,20240811,102,16,210,5,2217,1463.22,3372
100557,20250822,108,13,205,4,6864,5491.2,5803
100558,20250918,104,19,204,1,1425,1125.75,3194
100559,20240804,106,10,205,5,1734,1161.78,2207
100560,20240921,110,21,206,2,356,274.12,4710
100561,20250413,105,20,205,5,50,38.5,2582
100562,20250505,107,28,202,3,6317,4927.26,940
100563,20250624,103,9,209,1,1194,740.28,4249
100564,20250715,106,10,208,1,924,720.72,8923
100565,20240825,105,19,208,4,3768,2449.2,2745
100566,20241104,107,10,208,1,2982,2683.8,6992
100567,20250306,108,30,201,5,5165,3615.5,7845
100568,20240923,104,17,208,5,1218,1035.3,5062
100569,20250219,105,15,209,2,3740,3029.4,5664
100570,20241030,108,15,204,1,5175,3881.25,8781
100571,20241121,101,7,209,5,4732,3643.64,9201
100572,20240812,109,23,210,1,4574,3979.38,6012
100573,20250817,105,28,207,5,2805,2356.2,7611
100574,20240415,109,7,204,5,1900,1501,9669
100575,20250601,109,15,202,3,2039,1835.1,8423
100576,20241024,110,26,201,3,2031,1279.53,6418
100577,20241120,104,10,205,2,762,502.92,4353
100578,20250202,105,21,205,1,154,93.94,2290
100579,20241019,109,19,202,1,3242,2528.76,9353
100580,20240312,109,27,210,3,4961,4117.63,6346
100581,20241211,107,8,201,3,1367,1134.61,6094
100582,20240829,105,19,206,3,1122,673.2,3744
100583,20240703,108,20,207,3,4114,2674.1,9367
100584,20240331,107,24,207,3,1979,1741.52,9183
100585,20240425,110,14,202,1,333,266.4,9066
100586,20241001,108,19,201,2,3374,2361.8,782
100587,20240624,110,27,203,1,7677,4836.51,4273
100588,20240823,104,23,207,2,4988,3890.64,636
100589,20250820,103,22,201,5,6638,5111.26,2159
100590,20251210,103,10,203,5,7200,4824,5086
100591,20250304,110,30,210,4,2707,2328.02,2691
100592,20250309,103,28,210,3,3147,2045.55,1096
100593,20241201,109,29,209,2,1241,1030.03,2077
100594,20240531,104,9,205,2,5352,4121.04,7749
100595,20250715,102,14,208,1,917,706.09,9977
100596,20240106,106,13,204,1,5607,4878.09,3879
100597,20250710,105,12,210,1,2293,1513.38,2337
100598,20251013,110,21,208,5,3591,2908.71,516
100599,20250911,105,27,202,1,2105,1789.25,9913
100600,20241122,102,22,208,3,5324,3780.04,6027
100601,20240418,102,10,208,3,1571,1351.06,3707
100602,20250713,107,9,207,2,7342,5947.02,7705
100603,20240420,109,24,205,2,7727,5717.98,3821
100604,20240717,110,30,206,4,3661,2379.65,1158
100605,20240903,106,22,207,5,7396,5399.08,946
100606,20251118,101,26,203,3,6713,4430.58,7271
100607,20250220,105,14,206,2,6338,5133.78,6339
100608,20241211,106,30,202,3,1081,756.7,3988
100609,20241206,101,11,210,4,371,281.96,1842
100610,20250712,104,9,208,3,6666,4866.18,6130
100611,20240716,104,14,202,1,2512,1532.32,1180
100612,20250625,108,18,203,4,1318,1041.22,762
100613,20250802,107,10,201,1,3614,2927.34,2764
100614,20240427,102,10,207,4,2823,2456.01,4429
100615,20241204,105,30,204,5,1846,1513.72,6199
100616,20240524,109,14,207,5,1688,1502.32,2997
100617,20251028,110,20,204,2,4132,2727.12,8731
100618,20250823,101,26,201,3,3775,2453.75,4118
100619,20240430,101,7,208,3,5529,4036.17,1126
100620,20250416,101,11,201,5,2737,2134.86,4833
100621,20250810,110,21,205,4,5969,3939.54,1104
100622,20240217,108,30,204,3,6332,4115.8,6891
100623,20240526,108,8,206,1,5510,3581.5,8976
100624,20250926,106,30,206,4,2839,2498.32,8955
100625,20241221,104,20,204,5,2461,1648.87,4119
100626,20240503,110,14,209,2,5261,4524.46,1938
100627,20240826,104,25,203,1,2264,1494.24,3377
100628,20240102,102,25,202,4,3355,2348.5,7518
100629,20240606,103,18,205,2,647,433.49,518
100630,20250225,107,21,208,5,6871,5084.54,5941
100631,20240210,110,13,204,3,3904,2967.04,7925
100632,20240918,110,21,209,2,5748,3448.8,2675
100633,20240912,104,22,207,4,3345,2843.25,9479
100634,20250108,103,19,208,3,3561,3133.68,9482
100635,20251003,104,29,201,3,4192,3018.24,5335
100636,20250115,108,22,203,5,2163,1816.92,4835
100637,20240927,102,13,209,3,1713,1336.14,2806
100638,20250925,103,20,203,1,3298,2308.6,3071
100639,20240421,101,6,210,2,1154,784.72,8405
100640,20240920,103,6,208,2,4513,2798.06,1034
100641,20250701,110,20,201,5,3572,2321.8,6174
100642,20250407,104,9,203,1,6809,4357.76,4631
100643,20250726,110,21,205,3,193,171.77,4141
100644,20240731,108,16,205,4,7029,5342.04,7388
100645,20240628,108,6,210,2,7516,5035.72,8540
100646,20240926,106,13,209,1,1874,1649.12,7079
100647,20250726,107,12,201,1,3299,2210.33,5445
100648,20250711,109,16,210,3,1121,807.12,6407
100649,20240109,106,7,201,5,5011,3607.92,2763
100650,20240301,108,6,201,1,4624,4161.6,6176
100651,20240203,106,24,209,3,2243,1727.11,8333
100652,20240402,102,29,202,2,4185,2887.65,3418
100653,20241018,102,20,202,3,3951,2489.13,5016
100654,20250128,105,13,204,5,602,433.44,9332
100655,20240917,107,20,204,2,6808,5991.04,8834
100656,20250118,109,27,206,4,129,94.17,8201
100657,20250121,102,25,207,2,2467,1578.88,8690
100658,20240710,110,20,203,2,3561,2279.04,8348
100659,20240518,106,14,203,4,2051,1230.6,9383
100660,20240903,101,12,204,5,402,329.64,2324
100661,20240524,103,30,207,1,1549,1363.12,3709
100662,20240528,109,29,203,3,706,550.68,3313
100663,20250420,105,17,205,3,2811,2417.46,2760
100664,20250330,109,16,206,4,6860,4184.6,1764
100665,20251126,103,21,206,2,2290,1877.8,561
100666,20250311,109,26,209,1,7330,4617.9,3298
100667,20240804,109,9,208,5,4465,2991.55,8213
100668,20240619,105,15,208,1,2514,1885.5,5358
100669,20250129,103,15,209,3,1645,1447.6,5496
100670,20250925,102,17,201,5,3753,2326.86,1100
100671,20240613,106,26,205,3,663,550.29,670
100672,20240925,103,23,204,1,6956,4173.6,6574
100673,20241223,105,26,202,3,743,564.68,5176
100674,20241127,110,22,206,4,160,105.6,6828
100675,20240912,106,8,202,1,6738,4312.32,1705
100676,20250228,106,26,206,1,2809,1966.3,7115
100677,20241011,103,30,202,4,5232,4394.88,3858
100678,20240101,107,22,201,2,2999,2099.3,1145
100679,20240803,101,15,207,2,496,426.56,6480
100680,20241201,103,23,206,4,1909,1393.57,3570
100681,20240815,105,30,202,5,2031,1462.32,7808
100682,20241124,106,18,207,2,2001,1780.89,8898
100683,20250130,106,22,209,4,7942,5638.82,5747
100684,20250817,106,14,209,5,5469,3336.09,2764
100685,20251208,107,11,205,3,5126,4357.1,3431
100686,20250112,102,25,202,1,3095,2290.3,1647
100687,20241017,102,18,210,1,888,781.44,2159
100688,20240415,107,24,202,4,4569,2924.16,3109
100689,20251117,105,24,205,2,3991,2594.15,5142
100690,20240830,104,22,202,5,5452,3434.76,9193
100691,20240926,110,24,208,3,7568,6735.52,9810
100692,20250916,107,7,202,2,6395,5116,6436
100693,20240728,101,22,202,5,1113,946.05,8320
100694,20250123,107,9,204,5,1712,1284,5436
100695,20240126,106,18,203,3,1256,1029.92,8425
100696,20250810,102,24,202,2,1227,809.82,8485
100697,20250101,106,30,203,4,4332,3595.56,1392
100698,20241213,103,30,205,3,732,578.28,4900
100699,20241203,110,17,210,1,5160,4076.4,4547
100700,20240728,101,20,207,4,2166,1429.56,4460
100701,20240615,102,7,210,5,3886,3186.52,1483
100702,20250203,106,29,203,3,7803,4915.89,9714
100703,20241008,102,17,206,3,2454,1840.5,1237
100704,20240902,104,18,208,3,7501,4800.64,5353
100705,20250207,104,13,202,5,1339,1178.32,8683
100706,20251215,104,8,205,4,5524,4750.64,2572
100707,20250816,103,11,207,4,3541,2337.06,3523
100708,20240607,109,11,204,3,4233,3259.41,1336
100709,20250423,102,9,205,1,6376,4526.96,2899
100710,20251215,103,12,210,3,5198,3118.8,1033
100711,20250816,102,9,209,5,1664,1098.24,1362
100712,20250209,106,23,209,3,186,139.5,8778
100713,20240921,108,27,209,1,3174,2031.36,6946
100714,20250720,109,7,202,5,978,841.08,3950
100715,20240305,103,24,209,2,5345,3901.85,6045
100716,20250227,103,8,203,4,707,487.83,9514
100717,20250305,110,12,206,4,2887,2309.6,2384
100718,20241222,107,13,208,4,85,61.2,8476
100719,20250605,106,6,205,1,4865,3794.7,3268
100720,20250821,103,26,210,4,3413,2184.32,725
100721,20240803,108,16,210,1,3288,2860.56,6230
100722,20251026,103,9,206,3,3301,2508.76,5575
100723,20240814,108,18,210,1,1695,1356,3479
100724,20240904,109,10,201,5,5599,3695.34,8223
100725,20240825,104,10,204,5,5636,3945.2,7736
100726,20240222,105,8,202,5,5781,3815.46,1870
100727,20240212,107,20,207,3,7838,5800.12,5585
100728,20241214,109,25,204,3,4459,2853.76,1868
100729,20250620,104,17,201,5,6512,5730.56,7793
100730,20250419,105,10,203,3,3986,2471.32,5185
100731,20250603,103,25,204,1,6562,5774.56,7945
100732,20241229,103,30,205,3,796,628.84,1460
100733,20240523,105,8,210,2,7959,4775.4,2353
100734,20240516,110,15,208,4,1798,1546.28,6752
100735,20240219,106,15,206,2,3062,2174.02,7339
100736,20240217,109,15,205,2,4978,3036.58,4897
100737,20250604,107,20,201,2,5076,3908.52,9209
100738,20250416,105,21,201,4,3689,2692.97,2223
100739,20250302,101,16,203,2,7538,4748.94,8693
100740,20250829,106,14,201,2,6603,5810.64,7492
100741,20240122,108,15,206,4,2475,2103.75,6406
100742,20240305,102,8,201,3,826,569.94,9041
100743,20250525,109,30,201,2,3900,2964,9116
100744,20240428,106,18,207,5,4274,3077.28,7308
100745,20240117,105,18,206,1,7420,5119.8,1583
100746,20250121,102,8,210,5,2326,1418.86,6661
100747,20250813,110,7,205,3,4058,3652.2,7586
100748,20250522,103,19,201,2,1708,1485.96,1986
100749,20250131,109,23,201,5,7013,4909.1,514
100750,20240317,109,11,207,2,2565,1949.4,6830
100751,20240808,110,26,205,2,1905,1143,6244
100752,20240630,109,16,208,3,100,66,2091
100753,20240702,104,26,206,1,2981,2533.85,2923
100754,20240503,107,9,210,3,5897,4599.66,4239
100755,20250618,109,8,208,2,335,214.4,7501
100756,20250228,107,26,208,2,3727,2348.01,1782
100757,20240919,106,21,207,3,1722,1050.42,9580
100758,20250903,104,22,204,1,7648,6500.8,2536
100759,20251116,106,24,207,2,5245,3986.2,6736
100760,20250809,102,10,202,1,3162,2055.3,8829
100761,20240125,109,10,202,5,1894,1401.56,2924
100762,20250828,106,8,210,2,7645,4587,6483
100763,20251123,104,6,205,1,5104,4083.2,9889
100764,20240623,104,23,209,1,2639,1900.08,8812
100765,20240912,104,17,203,2,1837,1212.42,9833
100766,20241007,105,24,206,2,4895,3769.15,6434
100767,20251104,109,30,203,1,121,106.48,1699
100768,20250129,107,24,204,1,7240,4995.6,5086
100769,20250508,102,27,202,2,2495,1721.55,7852
100770,20250315,110,21,205,1,605,411.4,8364
100771,20250619,101,22,202,2,5926,3911.16,4772
100772,20241104,104,7,207,1,5651,3842.68,7928
100773,20250903,103,18,208,3,6563,5250.4,3661
100774,20241008,101,17,208,3,4036,3027,7817
100775,20250514,109,18,207,5,257,167.05,2458
100776,20240328,110,13,204,5,1579,1121.09,9388
100777,20240130,109,28,210,1,2689,2151.2,8921
100778,20250803,101,19,201,3,4692,2815.2,7673
100779,20240922,102,6,207,4,7062,4872.78,1576
100780,20241031,110,20,208,4,2964,2400.84,7367
100781,20240313,107,27,203,2,5478,4382.4,7401
100782,20241205,109,18,204,1,697,585.48,6318
100783,20240923,107,22,210,2,4873,3849.67,4565
100784,20250817,104,21,210,4,3225,2128.5,6472
100785,20250103,105,6,204,2,873,523.8,1071
100786,20250816,108,19,201,4,1724,1344.72,8865
100787,20250702,104,27,210,3,5092,3462.56,6635
100788,20251125,102,21,207,5,3864,2357.04,6583
100789,20240917,105,19,202,5,2057,1625.03,2824
100790,20241115,101,14,203,3,6462,3877.2,9502
100791,20240206,110,9,206,5,2344,1851.76,7147
100792,20250717,109,7,208,4,1679,1242.46,4655
100793,20251013,108,23,204,4,4041,3515.67,985
100794,20250811,107,9,205,1,6530,3983.3,3015
100795,20240805,104,18,209,2,3618,3002.94,5843
100796,20240926,104,22,203,2,4248,3483.36,515
100797,20240512,106,17,210,3,1572,1257.6,1520
100798,20250312,106,13,204,4,4100,3075,5901
100799,20250418,108,22,210,4,6943,4374.09,1238
100800,20251006,109,19,209,4,3411,2387.7,9827
100801,20240311,108,26,207,4,1434,1261.92,500
100802,20250512,102,10,203,3,1427,956.09,9328
100803,20240514,110,8,207,1,3605,2775.85,1070
100804,20250303,103,18,210,4,2288,1921.92,5940
100805,20240824,105,17,205,3,6836,5878.96,5878
100806,20251221,105,29,207,5,5237,3927.75,7712
100807,20240322,102,24,203,1,7810,6638.5,5224
100808,20240113,103,25,204,4,4315,2589,8976
100809,20250227,107,6,208,2,7986,5829.78,4311
100810,20250711,101,13,210,4,7544,4903.6,8377
100811,20240701,109,8,209,3,2253,1915.05,1547
100812,20250701,103,26,209,1,7032,5133.36,5948
100813,20250802,109,29,206,5,3824,3326.88,2409
100814,20250702,108,23,204,3,6132,5396.16,8462
100815,20240418,110,18,201,4,4056,2839.2,8091
100816,20250719,109,9,205,4,3492,2653.92,3311
100817,20251101,106,14,202,4,7156,4365.16,9643
100818,20250312,104,17,205,1,6972,5577.6,9459
100819,20250311,110,6,204,2,2978,2352.62,7256
100820,20250415,105,13,210,5,4229,2875.72,1935
100821,20241006,101,26,203,5,5414,4222.92,9488
100822,20240209,104,9,206,5,4732,4164.16,9309
100823,20240604,109,18,209,2,5827,3904.09,9444
100824,20241117,103,11,208,4,5512,4354.48,8964
100825,20240416,103,28,201,2,3030,2272.5,7025
100826,20250815,102,11,210,1,7269,5742.51,2834
100827,20240121,105,8,206,4,6323,4173.18,9403
100828,20240617,106,23,206,2,7772,5362.68,6996
100829,20251222,105,28,206,1,4285,2956.65,8693
100830,20250804,105,13,210,5,1154,727.02,1063
100831,20250329,108,15,205,4,185,125.8,1938
100832,20251108,103,20,203,5,4678,3742.4,7863
100833,20250329,104,12,208,5,3664,2381.6,2690
100834,20240618,109,30,205,5,749,531.79,7916
100835,20250205,106,15,205,2,929,826.81,7760
100836,20250527,102,19,202,4,6634,4577.46,6576
100837,20240222,107,20,202,4,2410,1807.5,4566
100838,20251210,106,24,201,1,3708,3188.88,9935
100839,20251213,106,19,207,5,6457,4455.33,1068
100840,20250929,106,27,202,1,5988,3952.08,5410
100841,20240724,107,12,202,4,3659,2744.25,3251
100842,20240410,109,21,203,1,6473,4336.91,7870
100843,20241115,106,10,203,5,6646,5782.02,7908
100844,20240723,104,15,205,2,6226,5603.4,9043
100845,20251106,107,24,202,4,4915,3833.7,3230
100846,20250916,102,18,205,4,905,678.75,5643
100847,20250505,108,19,205,3,1228,835.04,1946
100848,20250804,105,29,210,4,4886,3078.18,5073
100849,20250227,103,23,206,2,563,484.18,5802
100850,20241214,102,10,202,3,4105,3160.85,5877
100851,20250430,105,7,204,3,3466,2252.9,2162
100852,20240825,101,27,207,2,1178,706.8,5885
100853,20250723,107,9,210,5,2429,1773.17,5186
100854,20250605,103,9,201,2,6574,5785.12,2911
100855,20250510,105,30,202,4,7518,6615.84,8546
100856,20250824,103,29,205,2,7598,5014.68,6747
100857,20240722,104,26,206,1,3189,2136.63,1303
100858,20250326,102,25,207,5,4937,4393.93,810
100859,20250513,107,8,209,1,7203,5690.37,4665
100860,20250415,105,21,205,2,3076,2214.72,4114
100861,20250708,110,14,206,2,4302,3140.46,8723
100862,20251011,105,22,208,1,7804,7023.6,6574
100863,20240922,104,29,207,2,4922,3543.84,7378
100864,20240815,109,19,201,3,2099,1448.31,7377
100865,20250729,107,28,209,3,2141,1884.08,7897
100866,20241207,107,25,201,2,7783,5136.78,8506
100867,20241025,101,25,204,1,227,156.63,9548
100868,20251209,101,6,209,5,6298,4093.7,7594
100869,20250509,102,16,201,5,7963,4777.8,9644
100870,20240216,108,20,203,5,853,554.45,5037
100871,20251220,103,10,208,1,1239,916.86,7564
100872,20250429,102,12,202,4,4593,2847.66,8873
100873,20250418,109,22,201,2,1407,844.2,9182
100874,20241005,103,29,205,1,3132,2474.28,7794
100875,20251110,106,27,207,3,2342,1920.44,4426
100876,20240322,107,19,203,4,6066,5398.74,3581
100877,20240308,108,18,210,2,466,372.8,5425
100878,20250911,103,19,201,4,1383,829.8,5889
100879,20240724,108,6,210,4,6184,5070.88,5945
100880,20240513,101,14,206,4,5259,3523.53,550
100881,20240628,110,27,202,3,7786,6618.1,1126
100882,20250326,107,14,202,1,4508,3876.88,6062
100883,20251119,101,19,206,2,1583,1013.12,519
100884,20251225,110,9,210,5,4057,3651.3,5074
100885,20250827,109,28,203,3,7325,4468.25,7149
100886,20240406,105,30,206,1,4747,4034.95,8476
100887,20241125,109,29,201,3,5682,3693.3,2138
100888,20250712,106,30,208,1,1627,1448.03,3926
100889,20240806,103,26,209,3,1391,1001.52,8036
100890,20251121,109,21,207,2,530,461.1,4040
100891,20250404,108,25,207,5,3594,2264.22,6443
100892,20241010,104,30,204,4,3187,2422.12,5995
100893,20240825,106,18,205,1,5384,4145.68,5541
100894,20241225,105,14,210,2,3406,2963.22,5549
100895,20251029,109,23,201,3,394,260.04,2572
100896,20241221,104,27,204,5,5900,4189,3336
100897,20241204,105,19,206,1,5657,4412.46,9672
100898,20251006,104,6,204,1,4794,3835.2,8835
100899,20250615,110,16,204,5,1178,859.94,9198
100900,20250130,108,8,209,4,6579,4539.51,9443
100901,20240304,101,24,202,1,838,645.26,3928
100902,20241027,105,28,210,2,6229,5606.1,833
100903,20250724,101,21,207,3,4125,3506.25,1189
100904,20250416,109,29,204,2,6816,5248.32,6115
100905,20250616,108,29,205,5,3281,2493.56,6814
100906,20240629,101,10,201,3,2464,2069.76,4248
100907,20240315,108,25,210,5,5218,4644.02,7330
100908,20241208,110,17,206,5,4080,2815.2,7052
100909,20250429,109,11,202,2,1133,679.8,4184
100910,20240611,110,18,203,5,5824,4542.72,3259
100911,20240222,106,10,207,4,7053,6136.11,8104
100912,20251119,101,22,206,1,780,694.2,6343
100913,20250712,101,18,204,1,7940,6113.8,1029
100914,20240402,103,21,203,5,3684,2541.96,1243
100915,20240415,103,30,210,5,1777,1172.82,5259
100916,20250102,109,10,206,5,2522,1967.16,9412
100917,20250630,105,24,208,4,4463,3079.47,4576
100918,20241114,103,21,207,5,6416,3913.76,8317
100919,20250420,108,10,201,2,4375,3587.5,7819
100920,20240131,105,23,203,5,4497,3597.6,1228
100921,20241203,104,24,201,2,2113,1690.4,8296
100922,20251213,109,23,209,2,3253,2765.05,9118
100923,20240819,109,6,204,3,2344,1781.44,3634
100924,20241205,102,29,206,5,6574,4667.54,8788
100925,20250130,107,6,207,1,2983,2326.74,2845
100926,20241230,108,17,208,4,2351,2045.37,4722
100927,20240129,107,26,209,4,251,175.7,9379
100928,20251118,106,15,210,4,3004,2283.04,4181
100929,20250728,107,21,209,2,5252,4149.08,4233
100930,20251215,106,20,208,1,1813,1414.14,5453
100931,20251015,105,19,202,4,5381,3605.27,909
100932,20250923,102,25,204,5,5126,3178.12,9235
100933,20240201,107,15,201,2,6475,4856.25,603
100934,20250801,106,29,208,4,3405,2519.7,6105
100935,20251014,102,26,203,5,2072,1367.52,5541
100936,20241023,101,16,204,3,6924,4708.32,7674
100937,20241201,104,17,204,2,65,46.15,3822
100938,20240620,107,11,207,4,6124,3858.12,1986
100939,20240412,110,13,209,3,6799,5847.14,2571
100940,20240317,103,18,206,4,955,811.75,9624
100941,20250131,104,10,209,1,7797,6315.57,8457
100942,20251228,110,21,205,5,4556,2915.84,6769
100943,20240229,107,19,202,4,6200,5580,1001
100944,20241122,105,21,209,5,7378,5976.18,7947
100945,20250106,108,15,208,3,5663,4756.92,3117
100946,20240207,106,21,207,5,6581,4211.84,4058
100947,20251130,105,19,209,4,637,465.01,9704
100948,20240104,109,12,206,1,7891,6154.98,5258
100949,20241018,102,11,204,4,6507,5075.46,643
100950,20240713,104,18,203,5,7212,5985.96,9216
100951,20240816,105,15,205,2,6648,3988.8,2066
100952,20251107,103,20,204,1,4863,4182.18,7904
100953,20250521,103,20,202,2,1712,1181.28,822
